id,student,part,state,responsesummary,fraction
1802477,anon147,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.0],[0.6,0.5],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802504,anon148,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.4],[0.1,0.0],[0.4,0.0],[0.5,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1802530,anon149,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.5,0.5],[0.9,0.1],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802560,anon150,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.8,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802586,anon151,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802612,anon152,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.2],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1802639,anon153,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.4,0.8],[0.2,0.4],[0.1,0.2],[0.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1802665,anon154,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.3,0.3],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1802691,anon155,b,gradedwrong,"Seed: 1; pwb_ans1: [[1.0,0.5],[0.0,0.2],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1802718,anon156,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.5,0.5],[1.0,0.6]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1802744,anon157,b,gaveup,Seed: 1; prt1: !,NA
1802771,anon158,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.2],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1802797,anon159,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802822,anon161,b,gaveup,Seed: 1; prt1: !,NA
1802846,anon162,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.5,0.5],[0.8,0.2],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802874,anon163,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802903,anon164,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802930,anon165,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802957,anon166,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,1.0],[0.0,0.5],[0.1,0.7],[0.0,1.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803009,anon169,b,gaveup,Seed: 1; prt1: !,NA
1803033,anon170,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803060,anon171,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.6,0.3],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1803087,anon172,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.5,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803114,anon173,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.1],[0.5,0.1],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803141,anon174,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.2,0.1],[0.4,0.2],[0.6,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803168,anon175,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803196,anon176,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.0],[0.5,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1803222,anon178,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803252,anon179,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.2,0.2],[0.3,0.2],[0.4,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803279,anon180,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.3],[0.3,0.0],[0.7,0.5],[1.0,0.3]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803305,anon181,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.6,0.2],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803332,anon182,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.2],[1.0,0.7]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803360,anon183,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.2],[0.0,0.4],[0.0,0.6],[0.0,0.8]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803387,anon184,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.5,0.5],[0.5,0.0],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803413,anon185,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.3],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803440,anon186,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.7],[0.6,0.5],[1.0,0.3]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803467,anon187,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.2,0.3],[0.3,0.3],[0.4,0.7]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803494,anon191,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803521,anon192,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803548,anon193,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.5,0.0],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803576,anon194,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803602,anon195,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803628,anon196,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.6,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803654,anon198,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.0,0.5],[0.0,0.5],[0.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803680,anon199,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803707,anon200,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.5],[0.4,0.5],[0.5,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803733,anon201,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.1,0.4],[0.5,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803759,anon202,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,1.0],[0.3,0.4],[0.7,0.4],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803786,anon203,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.1],[0.7,0.5],[1.0,0.1]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803812,anon204,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.9],[0.8,0.4],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803836,anon205,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803863,anon208,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.1],[0.6,0.4],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1803890,anon210,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.0,0.5],[0.0,0.5],[0.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803916,anon212,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803945,anon213,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803971,anon215,b,gaveup,Seed: 1; prt1: !,NA
1803997,anon216,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.8,0.9],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804019,anon217,b,gaveup,Seed: 1; prt1: !,NA
1804042,anon218,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.5],[0.7,0.5],[1.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F",0
1804068,anon219,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804094,anon221,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.1],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804122,anon222,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.5],[0.6,0.5],[1.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F",0
1804150,anon223,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804176,anon224,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804202,anon225,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.3],[0.3,0.3],[0.5,0.2],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804229,anon227,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.5],[0.7,0.5],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804256,anon228,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.1,0.2],[0.2,0.1],[0.3,0.2],[0.4,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F",0
1804283,anon230,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804311,anon231,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.5,1.0],[0.8,0.4],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804340,anon232,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1804367,anon233,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.2,0.2],[0.5,0.5],[0.9,0.9]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804392,anon234,b,gaveup,Seed: 1; prt1: !,NA
1804418,anon235,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.2,0.7],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804444,anon236,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.6,0.3],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1804471,anon237,b,gaveup,Seed: 1; prt1: !,NA
1804495,anon239,b,gaveup,Seed: 1; prt1: !,NA
1804521,anon240,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.0],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804548,anon241,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804574,anon242,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.1,0.0],[0.3,0.2],[0.9,0.8],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F",0
1804601,anon243,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804631,anon244,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.8,0.3],[0.7,0.7],[0.4,0.1],[0.3,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F",0
1804658,anon245,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[0.7,0.9]] [score]; prt1: # = 0 | prt1-1-F",0
1804686,anon246,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.0],[0.6,0.5],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804713,anon247,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.1],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804739,anon248,b,gradedwrong,"Seed: 1; pwb_ans1: [[1.0,0.5],[1.0,0.5],[0.0,0.0],[0.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804767,anon249,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.3],[0.6,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804793,anon251,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.2],[0.6,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804820,anon253,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,1.0],[0.0,0.7],[0.0,0.4],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804846,anon254,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.5,0.5],[0.7,0.3],[0.7,0.1]] [score]; prt1: # = 0 | prt1-1-F",0
1804872,anon255,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.4,0.5],[0.7,0.4],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804898,anon256,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.4],[0.2,0.2],[0.2,0.3],[0.5,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804924,anon258,b,gradedpartial,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,1.0],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804949,anon259,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.4,0.5],[0.7,0.5],[1.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F",0
1804975,anon260,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.6,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1805000,anon261,b,gaveup,Seed: 1; prt1: !,NA
1805023,anon262,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805050,anon263,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.0,0.5],[0.5,1.0],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1805079,anon264,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805108,anon266,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.1],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805137,anon267,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805165,anon268,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.1,0.5],[0.2,0.6],[0.3,0.7]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1805192,anon269,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,1.0],[0.3,0.7],[0.7,0.3],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1805218,anon271,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.6,0.5],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805245,anon272,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805272,anon273,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805299,anon274,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805325,anon275,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805353,anon277,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,1.0],[0.0,0.5],[0.4,0.3],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1805380,anon278,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805406,anon279,b,gradedwrong,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.1,0.3],[0.2,0.1],[0.3,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1805432,anon280,b,gaveup,Seed: 1; prt1: !,NA
1805455,anon281,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805481,anon282,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805507,anon283,b,gradedright,"Seed: 1; pwb_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.5],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
