question,responses
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,1.0],[0.2,0.4],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,1.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.1,0.0],[0.3,0.1],[0.6,1.1],[0.9,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.0],[0.0,0.3],[0.0,0.8],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.5],[0.5,0.0],[0.5,0.0],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.1],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T"
C,"1  (  0.31%); Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.2],[0.6,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T"
D,"55 ( 17.30%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,26 (  8.18%); Seed: 1; prt1: !
D,"22 (  6.92%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"16 (  5.03%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"10 (  3.14%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"9  (  2.83%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"8  (  2.52%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[1.0,0.3]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"7  (  2.20%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.3]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"6  (  1.89%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.1]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"5  (  1.57%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,1.0]] [score]; prt1: # = 0.2 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-T | prt1-6-T"
D,"5  (  1.57%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"4  (  1.26%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"4  (  1.26%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.3,0.7],[0.4,0.6],[0.5,0.5]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"3  (  0.94%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.3]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"3  (  0.94%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.7,0.3],[1.0,0.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"3  (  0.94%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[1.0,0.1]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"3  (  0.94%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.1,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"3  (  0.94%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.5]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,0.4],[0.3,1.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0.2 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-T | prt1-6-T"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,0.8],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.8,0.3],[1.0,0.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.9]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,0.1],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0.8 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-F"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.7,0.2],[1.0,0.1]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.9,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"2  (  0.63%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.9,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.1],[0.2,0.8],[0.5,0.5],[1.0,1.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 0.8 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.4,0.7],[0.6,0.3],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.5],[0.2,0.8],[0.5,0.4],[1.0,0.3]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.4],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.7,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.4],[0.3,1.0],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.8],[0.5,0.5],[0.8,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.4,0.5],[0.8,0.2],[1.0,0.0]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.3],[0.2,0.8],[0.5,0.5],[1.0,0.8]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.7],[0.7,0.3],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.4,0.6],[0.5,0.5],[0.7,0.3]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.4,0.7],[0.8,0.7],[1.0,0.0]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.2,0.8],[0.5,0.5],[0.8,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.7],[0.7,0.3],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.7],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.8,0.4],[1.0,-0.1]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.4],[1.0,0.2]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.6],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.9,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.5,0.5],[0.2,0.8],[1.0,0.9]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.2],[0.2,0.8],[0.4,0.5],[0.6,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.4],[0.5,0.5],[0.8,0.2],[1.0,0.8]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.3,0.8],[0.3,0.5],[0.7,0.5],[0.7,0.8]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.7,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,1.0],[1.0,0.0]] [score]; prt1: # = 0.1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.7,0.5],[1.0,0.4]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.3,0.2]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.5,0.5],[0.2,0.8],[0.0,1.0]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.4],[0.3,1.0],[0.6,0.3],[1.0,0.0]] [score]; prt1: # = 0.1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.8,0.3],[1.0,0.1]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.4,0.7],[0.5,0.5],[1.0,0.3]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.4,0.5],[1.0,1.0]] [score]; prt1: # = 0.1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.5,0.5],[0.7,0.4],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[-0.1,1.0],[0.1,0.8],[0.4,0.5],[0.9,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.1,0.8],[0.5,0.5],[0.5,0.5]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.7,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.9,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[0.8,0.9]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.3],[0.1,0.8],[0.5,0.5],[1.0,0.1]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.3,0.9],[0.7,0.8],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.2],[0.2,0.5],[0.6,0.8],[1.0,0.5]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.3],[0.2,0.8],[0.5,0.5],[1.0,1.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.4],[0.7,0.6],[1.0,0.0]] [score]; prt1: # = 0.1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.7,0.3],[1.0,0.2]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.1,0.8],[0.9,0.2],[1.0,0.1]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.0],[0.2,0.2],[0.2,0.8],[0.2,1.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.7],[0.2,0.8],[0.5,0.9],[1.0,1.0]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.8,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.3,0.8],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 0.8 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.4,0.4],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.2],[0.3,0.5],[0.7,0.8],[1.0,0.5]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.4,0.7],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.1,0.8],[0.7,0.5],[0.0,1.0]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.2,0.8],[0.5,0.5],[0.7,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.5,0.5],[0.2,0.8],[0.1,0.9],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.1],[0.2,0.8],[0.5,0.6],[1.0,0.1]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.6,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.8,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.4,0.5],[1.0,0.0]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.1,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.3,0.7],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.7,0.3],[0.7,0.8]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.0,0.0],[0.8,0.9]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.8],[0.5,0.5],[0.0,1.0]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[0.7,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
